title,rating,num of ratings
"River Runs Through It, A (1992)",3.9318181818181817,22
"River Wild, The (1994)",3.25,40
River's Edge (1986),3.5,1
"River, The (1984)",3.5,4
Rivers and Tides (2001),5.0,1
Rize (2005),3.5,1
Ro.Go.Pa.G. (1963),3.0,1
Road House (1989),2.7857142857142856,7
Road Trip (2000),3.0853658536585367,41
"Road Warrior, The (Mad Max 2) (1981)",4.0375,40
"Road to El Dorado, The (2000)",3.1153846153846154,13
"Road to Guantanamo, The (2006)",3.5,1
Road to Morocco (1942),3.5,1
Road to Perdition (2002),3.520408163265306,49
"Road to Wellville, The (1994)",2.375,4
"Road, The (2009)",3.888888888888889,9
Rob Roy (1995),3.5454545454545454,44
Roberta (1935),4.0,1
Robin Hood (1973),3.513888888888889,36
Robin Hood (2010),3.1666666666666665,6
Robin Hood: Men in Tights (1993),3.130434782608696,69
Robin Hood: Prince of Thieves (1991),3.017857142857143,28
Robin Williams: Live on Broadway (2002),3.0,1
Robin and Marian (1976),3.25,2
Robin-B-Hood (Bo bui gai wak) (2006),3.0,1
Robinson Crusoe on Mars (1964),2.0,1
RoboCop (1987),3.3714285714285714,70
RoboCop (2014),2.3333333333333335,6
RoboCop 2 (1990),2.64,25
RoboCop 3 (1993),2.4047619047619047,21
RoboGeisha (Robo-geisha) (2009),3.0,1
Robot & Frank (2012),3.0,3
Robot Carnival (Roboto kânibauru) (1987),4.0,1
Robot Jox (1990),1.0,1
Robot Overlords (2014),1.5,1
Robots (2005),3.026315789473684,19
Rocco and His Brothers (Rocco e i suoi fratelli) (1960),3.5,1
Rock School (2005),3.5,3
Rock Star (2001),2.5,3
Rock of Ages (2012),2.75,4
Rock the Kasbah (2015),2.0,1
"Rock, The (1996)",3.6404958677685952,121
Rock-A-Doodle (1991),2.0,1
"Rocker, The (2008)",2.75,2
Rocket Science (2007),3.25,2
Rocket Singh: Salesman of the Year (2009),4.0,1
RocketMan (a.k.a. Rocket Man) (1997),2.142857142857143,7
"Rocketeer, The (1991)",3.2564102564102564,39
RocknRolla (2008),3.769230769230769,13
Rocky (1976),3.828125,64
Rocky Balboa (2006),3.3214285714285716,14
"Rocky Horror Picture Show, The (1975)",3.3412698412698414,63
Rocky II (1979),3.1923076923076925,26
Rocky III (1982),2.7291666666666665,24
Rocky IV (1985),2.706896551724138,29
Rocky V (1990),1.9411764705882353,17
Roger & Me (1989),3.838709677419355,31
Roger Dodger (2002),3.6666666666666665,6
Rogue (2007),3.5,1
Rogue One: A Star Wars Story (2016),3.925925925925926,27
Role Models (2008),3.625,20
Roll Bounce (2005),2.0,1
Rollerball (1975),3.5,4
Rollerball (2002),1.7857142857142858,7
Rollercoaster (1977),2.5,2
Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),2.0,1
Roman Holiday (1953),4.0576923076923075,26
"Roman J. Israel, Esq. (2017)",1.5,1
Romance (1999),4.0,1
Romancing the Stone (1984),3.4537037037037037,54
"Romantics, The (2010)",3.0,1
"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",4.0,2
Romeo Is Bleeding (1993),3.1666666666666665,3
Romeo Must Die (2000),3.0833333333333335,18
Romeo and Juliet (1968),3.6666666666666665,15
Romper Stomper (1992),3.2857142857142856,7
Romy and Michele's High School Reunion (1997),2.9655172413793105,29
Ronin (1998),3.5232558139534884,43
Rookie of the Year (1993),2.5,4
"Rookie, The (1990)",2.25,2
"Rookie, The (2002)",3.2916666666666665,12
Room (2015),3.5625,8
Room at the Top (1959),4.0,1
"Room for Romeo Brass, A (1999)",4.0,1
Room in Rome (Habitación en Roma) (2010),2.75,2
"Room with a View, A (1986)",3.7058823529411766,17
"Room, The (2003)",3.6666666666666665,3
"Roommate, The (2011)",2.0,1
Roommates (1995),3.6666666666666665,3
Roots (1977),3.1666666666666665,3
Rope (1948),3.9,10
Rory O'Shea Was Here (Inside I'm Dancing) (2004),4.5,1
Rory Scovel Tries Stand-Up for the First Time (2017),1.5,1
Rose Red (2002),3.0,2
"Rose Tattoo, The (1955)",3.5,1
Rosemary's Baby (1968),4.171875,32
Rosencrantz and Guildenstern Are Dead (1990),3.96875,16
Rosetta (1999),4.0,1
Rosewood (1997),3.3333333333333335,3
Rough Magic (1995),4.0,1
Rough Night (2017),3.25,2
Rounders (1998),3.861111111111111,36
Roxanne (1987),3.272727272727273,11
Royal Flash (1975),4.0,1
"Royal Tenenbaums, The (2001)",3.6838235294117645,68
Royal Wedding (1951),3.0,1
Rubber (2010),3.75,2
Ruby & Quentin (Tais-toi!) (2003),2.5,1
Ruby Red (2013),4.0,1
Ruby Sparks (2012),3.5,4
Ruby in Paradise (1993),3.5,4
Rudderless (2014),4.5,1
Rude Boy (1980),4.0,1
"Rudolph, the Red-Nosed Reindeer (1964)",3.8333333333333335,3
Rudy (1993),3.485294117647059,34
"Rugrats Movie, The (1998)",2.5,7
Rugrats in Paris: The Movie (2000),2.25,4
"Ruins, The (2008)",3.5,1
"Rules of Attraction, The (2002)",3.6,5
Rules of Engagement (2000),3.0714285714285716,7
"Rules of the Game, The (La règle du jeu) (1939)",3.5,3
"Ruling Class, The (1972)",3.0,1
"Rum Diary, The (2011)",3.5833333333333335,6
Rumble in the Bronx (Hont faan kui) (1995),3.5434782608695654,46
Rumor Has It... (2005),2.8333333333333335,3
Run (1991),3.5,1
Run All Night (2015),2.1666666666666665,3
Run Fatboy Run (2007),3.0,7
Run Lola Run (Lola rennt) (1998),4.0,75
Run Silent Run Deep (1958),3.6,5
"Run of the Country, The (1995)",4.0,1
Runaway (1984),2.625,4
Runaway Brain (1995) ,5.0,1
Runaway Bride (1999),2.8333333333333335,42
Runaway Jury (2003),3.4411764705882355,17
Runaway Train (1985),3.25,8
"Runaways, The (2010)",3.5,1
"Rundown, The (2003)",3.1470588235294117,17
Runner Runner (2013),2.25,2
"Running Man, The (1987)",3.2205882352941178,34
Running Scared (1980),4.0,1
Running Scared (1986),3.5625,8
Running Scared (2006),3.3,5
Running With Scissors (2006),2.5,1
Running on Empty (1988),4.333333333333333,3
Rush (1991),4.0,1
Rush (2013),3.8181818181818183,11
Rush Hour (1998),3.261904761904762,42
Rush Hour 2 (2001),3.370967741935484,31
Rush Hour 3 (2007),2.7,5
Rushmore (1998),3.544642857142857,56
"Russia House, The (1990)",2.5,2
"Russians Are Coming, the Russians Are Coming, The (1966)",2.5,1
Rust and Bone (De rouille et d'os) (2012),0.5,1
Ruthless People (1986),3.3214285714285716,14
Ryuzo and the Seven Henchmen (2015),4.5,1
S.F.W. (1994),3.0,1
S.W.A.T. (2003),3.3214285714285716,14
SLC Punk! (1998),3.7916666666666665,12
SORI: Voice from the Heart (2016),5.0,1
SUBWAYStories: Tales from the Underground (1997),2.5,1
Sabotage (1936),3.25,2
Saboteur (1942),3.875,4
Sabrina (1954),3.7666666666666666,30
Sabrina (1995),3.185185185185185,54
"Sacrament, The (2013)",4.0,1
Sacrifice (Zhao shi gu er) (2010),2.5,1
"Sacrifice, The (Offret - Sacraficatio) (1986)",4.166666666666667,3
Safe (1995),2.8,5
Safe (2012),3.5,2
Safe Haven (2013),4.0,1
Safe House (2012),3.375,4
Safety Last! (1923),4.0,2
Safety Not Guaranteed (2012),3.75,6
"Safety of Objects, The (2001)",3.0,2
Sahara (2005),3.0714285714285716,7
Saint Ralph (2004),2.5,1
"Saint, The (1997)",3.216666666666667,30
Saints and Soldiers (2003),2.5,1
Salaam Bombay! (1988),3.5,2
Salmon Fishing in the Yemen (2011),1.5,1
"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",3.6666666666666665,3
Salt (2010),2.966666666666667,15
"Salton Sea, The (2002)",3.35,10
Salvador (1986),4.5,1
Salvation Boulevard (2011),1.5,1
"Salvation, The (2014)",3.0,1
"Samouraï, Le (Godson, The) (1967)",4.0,4
Samsara (2011),3.8333333333333335,3
Samurai Assassin (Samurai) (1965),3.0,1
Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),3.5,1
San Andreas (2015),1.875,4
San Francisco (1936),4.0,1
"Sand Pebbles, The (1966)",3.5,2
"Sandlot, The (1993)",3.4375,24
"Sandpiper, The (1965)",5.0,1
Sands of Iwo Jima (1949),2.5,1
Sandy Wexler (2017),2.0,1
Sanjuro (Tsubaki Sanjûrô) (1962),4.25,4
Sansho the Bailiff (Sanshô dayû) (1954),3.5,1
Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),4.0,1
Santa Claus: The Movie (1985),2.25,4
"Santa Clause 2, The (2002)",2.3,5
"Santa Clause 3: The Escape Clause, The (2006)",2.75,2
"Santa Clause, The (1994)",3.2037037037037037,81
Santa Sangre (1989),3.5,1
Santa's Little Helper (2015),1.5,1
Sapphire Blue (2014),4.0,1
Sarafina! (1992),4.0,1
"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",4.0,1
Sarah Silverman: Jesus Is Magic (2005),2.0,2
Satanic (2016),0.5,1
Satin Rouge (2002),5.0,1
Saturday Night Fever (1977),3.3181818181818183,11
Saturn 3 (1980),3.1,5
Sausage Party (2016),3.642857142857143,7
"Savage Nights (Nuits fauves, Les) (1992)",4.0,1
Savages (2012),2.75,2
"Savages, The (2007)",3.5,1
Savannah Smiles (1982),2.75,2
Save the Last Dance (2001),2.84375,16
Saved by the Bell: Hawaiian Style (1992),2.75,2
Saved! (2004),3.892857142857143,14
Saving Christmas (2014),0.5,1
Saving Face (2004),5.0,1
Saving Grace (2000),3.909090909090909,11
Saving Mr. Banks (2013),3.6875,8
Saving Private Ryan (1998),4.1462765957446805,188
Saving Santa (2013),5.0,1
Saving Silverman (Evil Woman) (2001),2.772727272727273,11
Savior (1998),4.0,1
Saw (2003),4.5,2
Saw (2004),3.1818181818181817,33
Saw II (2005),2.8076923076923075,13
Saw III (2006),3.0454545454545454,11
Saw IV (2007),3.2,5
Saw V (2008),3.1666666666666665,3
Saw VI (2009),3.5,3
Saw VII 3D - The Final Chapter (2010),4.5,1
Say Anything... (1989),3.923076923076923,39
Say It Isn't So (2001),2.125,4
"Scalphunters, The (1968)",4.5,1
"Scanner Darkly, A (2006)",3.6136363636363638,22
Scanners (1981),3.25,2
Scaramouche (1952),3.0,1
Scarface (1932),3.75,2
Scarface (1983),3.9328358208955225,67
"Scarlet Letter, The (1995)",2.4166666666666665,6
Scary Movie (2000),2.92,50
Scary Movie 2 (2001),2.6538461538461537,26
Scary Movie 3 (2003),2.275,20
Scary Movie 4 (2006),2.25,12
Scenes From a Marriage (Scener ur ett äktenskap) (1973),4.0,7
Scenes from a Mall (1991),1.5,2
Scenes from the Class Struggle in Beverly Hills (1989),4.0,1
"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",4.0,1
Scent of a Woman (1992),3.5925925925925926,27
Schindler's List (1993),4.225,220
Schizopolis (1996),3.5,1
Schlussmacher (2013),1.0,1
School Daze (1988),2.1666666666666665,3
School Ties (1992),2.75,6
School for Scoundrels (2006),2.5,1
"School of Flesh, The (École de la chair, L') (1998)",3.0,1
School of Rock (2003),3.4015151515151514,66
"Science of Sleep, The (La science des rêves) (2006)",3.8636363636363638,11
Scooby-Doo (2002),2.8529411764705883,17
Scooby-Doo 2: Monsters Unleashed (2004),2.25,4
Scooby-Doo Goes Hollywood (1979),5.0,1
Scooby-Doo! Abracadabra-Doo (2010),5.0,1
Scooby-Doo! Curse of the Lake Monster (2010),5.0,1
Scooby-Doo! and the Loch Ness Monster (2004),5.0,1
Scooby-Doo! and the Samurai Sword (2009),5.0,1
Scoop (2006),3.375,4
Scorched (2003),3.5,2
"Score, The (2001)",3.55,20
Scorpio (1973),4.0,1
"Scotland, Pa. (2001)",4.5,1
Scott Pilgrim vs. the World (2010),3.7045454545454546,44
"Scout, The (1994)",2.3333333333333335,3
Scouts Guide to the Zombie Apocalypse (2015),3.75,2
Scratch (2001),3.8333333333333335,3
Scream (1996),3.2,70
Scream 2 (1997),2.9193548387096775,31
Scream 3 (2000),2.6724137931034484,29
Scream 4 (2011),2.6666666666666665,3
Screamers (1995),3.4,15
Screwed (2000),1.0,1
Scrooged (1988),3.1666666666666665,24
"Sea Inside, The (Mar adentro) (2004)",4.0,8
Sea of Love (1989),3.0,2
Seabiscuit (2003),3.6944444444444446,18
Search Party (2014),2.25,2
"Searchers, The (1956)",4.071428571428571,7
Searching for Bobby Fischer (1993),3.875,40
Searching for Sugar Man (2012),4.25,4
Season of the Witch (2011),3.5,1
Sebastian Maniscalco: What's Wrong with People? (2012),3.5,1
Secondhand Lions (2003),3.5,12
Seconds (1966),3.5,2
Secret Admirer (1985),3.0,1
Secret Agent (1936),3.0,1
"Secret Agent, The (1996)",3.0,1
Secret Ballot (Raye makhfi) (2001),3.25,2
"Secret Garden, The (1993)",3.25,24
"Secret Life of Bees, The (2008)",4.0,1
"Secret Life of Walter Mitty, The (1947)",3.5,1
"Secret Life of Walter Mitty, The (2013)",4.0,20
"Secret Life of Words, The (2005)",4.0,1
"Secret Lives of Dentists, The (2002)",4.0,1
"Secret Policeman's Other Ball, The (1982)",3.5,1
Secret Society (2002),0.5,1
Secret Window (2004),3.3,15
"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",3.5,4
Secret in Their Eyes (2015),1.5,1
"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",3.857142857142857,7
"Secret of Kells, The (2009)",4.0,2
"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",3.125,4
"Secret of NIMH, The (1982)",3.4761904761904763,21
"Secret of Roan Inish, The (1994)",3.75,16
Secretariat (2010),2.5,1
Secretary (2002),3.9,25
Secrets & Lies (1996),4.590909090909091,11
Secrets of a Soul (Geheimnisse einer Seele) (1926),4.5,1
"Seducing Doctor Lewis (Grande séduction, La) (2003)",2.0,2
"See No Evil, Hear No Evil (1989)",3.1666666666666665,3
Seed of Chucky (Child's Play 5) (2004),1.75,4
"Seeker: The Dark Is Rising, The (2007)",1.0,1
Seeking Justice (2011),2.0,1
Seeking a Friend for the End of the World (2012),4.166666666666667,3
Seems Like Old Times (1980),5.0,1
Selena (1997),3.0,5
Self-criticism of a Bourgeois Dog (2017),3.0,1
Self/less (2015),2.75,2
"Selfish Giant, The (2013)",3.5,1
Selma (2014),2.5,2
Semi-Pro (2008),2.9,10
Send Me No Flowers (1964),3.25,2
Senna (2010),3.75,6
Sense and Sensibility (1995),3.7761194029850746,67
Senseless (1998),2.0,1
"Sentinel, The (2006)",2.75,2
"Separation, A (Jodaeiye Nader az Simin) (2011)",4.333333333333333,3
September (1987),3.5,1
"Serbian Film, A (Srpski film) (2010)",2.25,2
Serendipity (2001),3.14,25
Serenity (2005),3.94,50
Sergeant York (1941),3.8333333333333335,3
Serial Mom (1994),3.0,16
Series 7: The Contenders (2001),2.5,2
"Serious Man, A (2009)",3.227272727272727,11
"Serpent and the Rainbow, The (1988)",3.5,2
Serpico (1973),3.7941176470588234,17
Serving Sara (2002),3.25,2
Serving in Silence: The Margarethe Cammermeyer Story (1995),3.5,1
Session 9 (2001),3.625,4
"Sessions, The (Surrogate, The) (2012)",4.0,1
Set It Off (1996),3.0,3
Seve (2014),5.0,1
Seven (a.k.a. Se7en) (1995),3.9753694581280787,203
Seven Brides for Seven Brothers (1954),3.75,4
Seven Days in May (1964),4.0,1
Seven Pounds (2008),4.136363636363637,11
Seven Psychopaths (2012),3.466666666666667,15
Seven Samurai (Shichinin no samurai) (1954),4.1875,48
Seven Sisters (2017),4.25,2
Seven Up! (1964),3.8333333333333335,3
"Seven Year Itch, The (1955)",3.375,8
Seven Years in Tibet (1997),3.4285714285714284,14
"Seven-Per-Cent Solution, The (1976)",2.5,1
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",4.222222222222222,18
"Seventh Sign, The (1988)",2.8,5
Seventh Son (2014),2.25,2
Severance (2006),3.0,1
Sex Drive (2008),3.625,4
Sex Ed (2014),2.5,1
Sex Tape (2014),2.6,5
Sex and Lucia (Lucía y el sexo) (2001),3.875,4
Sex and the City (2008),2.409090909090909,11
Sex and the City 2 (2010),1.0,2
"Sex, Drugs & Taxation (2013)",4.5,1
"Sex, Lies, and Videotape (1989)",3.5869565217391304,23
Sexy Beast (2000),3.7142857142857144,14
Sgt. Bilko (1996),3.0454545454545454,33
Shadow Conspiracy (1997),1.5,2
Shadow Dancer (2012),3.0,1
Shadow World (2016),4.5,1
Shadow of a Doubt (1943),4.142857142857143,7
Shadow of the Thin Man (1941),3.5,1
Shadow of the Vampire (2000),3.1363636363636362,11
"Shadow, The (1994)",2.888888888888889,18
Shadowlands (1993),3.607142857142857,14
Shadows and Fog (1991),3.3333333333333335,3
Shaft (1971),4.0,3
Shaft (2000),2.6578947368421053,19
"Shaggy D.A., The (1976)",2.8333333333333335,3
"Shaggy Dog, The (1959)",2.9,5
"Shaggy Dog, The (2006)",1.25,2
Shake Hands with the Devil (2007),2.5,1
Shakes the Clown (1992),2.3333333333333335,3
Shakespeare Behind Bars (2005),2.5,1
Shakespeare in Love (1998),3.777173913043478,92
Shall We Dance (1937),4.5,4
Shall We Dance? (2004),3.0,3
Shall We Dance? (Shall We Dansu?) (1996),3.8076923076923075,13
Shallow Grave (1994),3.6,20
Shallow Hal (2001),3.032258064516129,31
Shame (2011),3.75,4
Shame (Skammen) (1968),4.0,1
Shampoo (1975),3.0714285714285716,7
Shane (1953),3.9,5
Shanghai Kiss (2007),4.0,1
Shanghai Knights (2003),3.210526315789474,19
Shanghai Noon (2000),3.1511627906976742,43
Shanghai Surprise (1986),2.0,1
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),3.0,3
Shaolin Soccer (Siu lam juk kau) (2001),3.823529411764706,17
Shaolin Temple (Shao Lin si) (1976),4.5,1
"Shape of Things, The (2003)",3.25,4
Shark Night 3D (2011),1.5,1
Shark Tale (2004),2.3461538461538463,13
Sharknado (2013),1.875,4
Sharknado 3: Oh Hell No! (2015),1.0,2
Sharknado 4: The 4th Awakens (2016),1.5,1
Sharkwater (2006),4.0,1
Shattered (1991),3.0,1
Shattered Glass (2003),3.5,7
Shaun of the Dead (2004),4.0064935064935066,77
Shaun the Sheep Movie (2015),3.0,2
"Shawshank Redemption, The (1994)",4.429022082018927,317
She Wore a Yellow Ribbon (1949),3.0,1
She's All That (1999),2.8448275862068964,29
She's Gotta Have It (1986),3.3333333333333335,6
She's Having a Baby (1988),3.3333333333333335,3
She's Out of Control (1989),2.8333333333333335,3
She's Out of My League (2010),3.2222222222222223,9
She's So Lovely (1997),3.5,2
She's the Man (2006),3.75,6
She's the One (1996),3.25,8
She-Devil (1989),2.3333333333333335,6
Sheena (1984),1.5,2
Shelter (2007),4.0,1
"Sheltering Sky, The (1990)",3.5,2
Shenandoah (1965),4.0,1
"Shepherd: Border Patrol, The (2008)",2.5,1
Sherlock - A Study in Pink (2010),4.75,2
Sherlock Holmes (2009),3.853448275862069,58
Sherlock Holmes and Dr. Watson: Acquaintance (1979),5.0,1
Sherlock Holmes and the Secret Weapon (1942),3.0,1
Sherlock Holmes: A Game of Shadows (2011),3.763157894736842,38
Sherlock Holmes: Dressed to Kill (1946),3.75,2
Sherlock Holmes: Terror by Night (1946),3.0,1
Sherlock Holmes: The Woman in Green (1945),3.5,1
Sherlock Jr. (1924),3.0,2
Sherlock: The Abominable Bride (2016),3.85,10
SherryBaby (2006),2.5,1
Shiloh (1997),3.25,2
Shin Godzilla (2016),4.0,1
Shine (1996),4.0,24
Shine a Light (2008),3.5,1
Shining Through (1992),1.5,1
"Shining, The (1980)",4.08256880733945,109
Ship of Fools (1965),3.5,1
"Shipping News, The (2001)",3.0,6
Shiri (Swiri) (1999),3.5,1
Shock Corridor (1963),3.5,1
Shogun Assassin (1980),5.0,1
Shoot 'Em Up (2007),3.4583333333333335,12
Shooter (2007),3.86,25
Shooting Dogs (a.k.a. Beyond the Gates) (2005),4.0,1
Shooting Fish (1997),4.1,5
"Shootist, The (1976)",3.5,1
"Shop Around the Corner, The (1940)",3.6666666666666665,3
Shopgirl (2005),3.0,7
Short Circuit (1986),3.275,20
Short Circuit 2 (1988),2.9,5
Short Cuts (1993),3.2666666666666666,15
"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",3.75,2
"Short Film About Love, A (Krótki film o milosci) (1988)",4.5,1
Short Term 12 (2013),3.75,2
Shortbus (2006),4.0,3
Shot Caller (2017),3.5,1
"Shot in the Dark, A (1964)",2.5,1
Shotgun Stories (2007),2.5,1
Show Boat (1951),3.0,1
Show Me Love (Fucking Åmål) (1998),3.8125,8
Shower (Xizao) (1999),4.0,2
Showgirls (1995),2.4714285714285715,35
Showtime (2002),2.4,10
Shrek (2001),3.8676470588235294,170
Shrek 2 (2004),3.5760869565217392,92
Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),3.5714285714285716,7
Shrek the Halls (2007),2.5,2
Shrek the Third (2007),3.0238095238095237,21
Shrink (2009),2.0,1
Shrooms (2007),3.5,1
Shut Up & Sing (2006),3.0,3
Shutter Island (2010),4.022388059701493,67
Siam Sunset (1999),5.0,1
Sibling Rivalry (1990),2.5,2
Sicario (2015),3.5454545454545454,11
Sicko (2007),3.7142857142857144,14
Sid and Nancy (1986),3.4375,8
Side Effects (2013),3.9166666666666665,6
Side by Side (2012),3.0,1
Sidekicks (1992),1.5,2
Sidewalks of New York (2001),2.5,2
Sidewalls (Medianeras) (2011),3.6666666666666665,3
Sideways (2004),3.7435897435897436,39
"Siege, The (1998)",2.8076923076923075,13
Sightseers (2012),4.5,1
"Sign of Four, The (1987)",3.0,1
"Signal, The (2007)",3.5,1
"Signal, The (2014)",4.5,1
Signs (2002),3.1666666666666665,63
Silence (2016),3.75,2
"Silence of the Lambs, The (1991)",4.161290322580645,279
"Silence, The (Tystnaden) (1963)",3.5,2
Silent Hill (2006),2.9583333333333335,12
Silent Hill: Revelation 3D (2012),3.0,1
Silent Movie (1976),3.5,1
"Silent Night, Deadly Night (1984)",3.5,1
Silent Running (1972),2.375,4
Silk Stockings (1957),3.5,1
Silkwood (1983),4.166666666666667,3
Silver Bullet (Stephen King's Silver Bullet) (1985),2.6666666666666665,3
Silver Linings Playbook (2012),3.716666666666667,30
Silver Spoon (2014),4.0,1
Silver Streak (1976),3.6666666666666665,3
Silverado (1985),3.2,5
Simon Birch (1998),3.0,9
Simon Sez (1999),1.0,1
Simone (S1m0ne) (2002),2.142857142857143,7
Simpatico (1999),3.0,1
"Simple Plan, A (1998)",3.7954545454545454,22
"Simple Twist of Fate, A (1994)",3.3333333333333335,3
"Simple Wish, A (1997)",3.0,2
Simply Irresistible (1999),3.6,5
"Simpsons Movie, The (2007)",3.619565217391304,46
"Simpsons: The Longest Daycare, The (2012)",3.6666666666666665,3
Sin City (2005),3.857142857142857,84
Sin City: A Dame to Kill For (2014),3.25,4
Sin Nombre (2009),4.0,1
Sinbad and the Eye of the Tiger (1977),3.0,1
Sinbad: Legend of the Seven Seas (2003),3.6666666666666665,6
Sing (2016),3.75,4
Sing Street (2016),3.8333333333333335,3
Singin' in the Rain (1952),4.074468085106383,47
"Single Girl, A (Fille seule, La) (1995)",4.0,1
"Single Man, A (2009)",3.8333333333333335,3
Single White Female (1992),3.375,12
Singles (1992),3.1818181818181817,11
Sinister (2012),4.0,1
Sintel (2010),3.5,1
Sirens (1994),3.1666666666666665,12
Sister Act (1992),3.0277777777777777,36
Sister Act 2: Back in the Habit (1993),1.8928571428571428,14
"Sisterhood of the Traveling Pants 2, The (2008)",2.5,1
"Sisterhood of the Traveling Pants, The (2005)",3.0714285714285716,7
Sisters (1973),4.0,1
Sisters (2015),2.5,7
Sisters (Syostry) (2001),5.0,1
"Sitter, The (2011)",2.9,5
Six Days Seven Nights (1998),2.84375,16
Six Degrees of Separation (1993),3.5833333333333335,12
Six-String Samurai (1998),3.6,5
Sixteen Candles (1984),3.6020408163265305,49
"Sixth Sense, The (1999)",3.893854748603352,179
"Skeleton Key, The (2005)",3.0,4
Ski School (1991),1.5,1
Skin Deep (1989),3.0,1
"Skin I Live In, The (La piel que habito) (2011)",3.0,4
Skipped Parts (2000),4.0,1
"Skulls, The (2000)",2.75,10
Sky Captain and the World of Tomorrow (2004),2.638888888888889,18
"Sky Crawlers, The (Sukai kurora) (2008)",2.5,1
Sky High (2003),2.0,1
Sky High (2005),2.9166666666666665,6
Skyfall (2012),3.81,50
Skyline (2010),0.5,1
Slacker (1991),3.25,4
Slackers (2002),2.6,5
"Slammin' Salmon, The (2009)",3.5,2
Slap Shot (1977),3.857142857142857,7
Slasher (2004),3.5,1
Slaughterhouse-Five (1972),4.0,1
Sleepaway Camp (1983),2.375,4
Sleeper (1973),3.75,28
Sleepers (1996),3.6724137931034484,29
Sleeping Beauty (1959),3.409090909090909,22
Sleeping with the Enemy (1991),2.5,5
Sleepless in Seattle (1993),3.4716981132075473,106
Sleepwalkers (1992),2.0,1
Sleepy Hollow (1999),3.475806451612903,62
Sleuth (1972),4.166666666666667,3
Sleuth (2007),4.25,2
Sliding Doors (1998),3.6,25
Sling Blade (1996),3.8404255319148937,47
Slither (2006),3.0,5
Sliver (1993),2.6666666666666665,18
Slow Learners (2015),2.0,1
Slow West (2015),4.25,2
Slumber Party Massacre II (1987),5.0,1
Slumber Party Massacre III (1990),5.0,1
"Slumber Party Massacre, The (1982)",2.75,2
Slumdog Millionaire (2008),3.8098591549295775,71
"Slums of Beverly Hills, The (1998)",3.625,8
Small Soldiers (1998),2.8333333333333335,18
Small Time Crooks (2000),3.5416666666666665,12
Smart People (2008),2.75,2
Smashed (2012),4.0,1
Smiley's People (1982),4.0,1
Smiling Fish and Goat on Fire (1999),4.0,1
Smilla's Sense of Snow (1997),3.3636363636363638,11
Smoke (1995),3.6666666666666665,18
Smoke Signals (1998),3.388888888888889,9
Smokey and the Bandit (1977),2.7222222222222223,9
Smokey and the Bandit II (1980),2.125,4
Smokey and the Bandit III (1983),1.375,4
Smokin' Aces (2006),3.1,10
Smooth Talk (1985),4.0,1
"Smurfs 2, The (2013)",1.875,4
"Smurfs, The (2011)",1.875,4
Snake Eyes (1998),2.7666666666666666,15
"Snake Pit, The (1948)",3.5,2
Snake in the Eagle's Shadow (Se ying diu sau) (1978),3.25,2
Snakes on a Plane (2006),2.642857142857143,14
"Snapper, The (1993)",3.0,1
Snatch (2000),4.155913978494624,93
Snatched (2017),4.0,1
Sneakers (1992),3.4782608695652173,46
Sniper (1993),3.0,2
Snipes (2001),2.5,1
Snitch (2013),3.5,1
Snow Angels (2007),3.0,1
Snow Day (2000),2.3,5
Snow Dogs (2002),2.3333333333333335,6
Snow Falling on Cedars (1999),3.3333333333333335,3
"Snow Walker, The (2003)",3.0,1
Snow White (1916),3.5,1
Snow White and the Huntsman (2012),2.8333333333333335,6
Snow White and the Seven Dwarfs (1937),3.616883116883117,77
Snowden (2016),3.8333333333333335,6
"Snowflake, the White Gorilla (2011)",5.0,1
"Snowman, The (1982)",3.75,2
Snowpiercer (2013),3.4285714285714284,21
"Snowtown (Snowtown Murders, The) (2011)",2.5,1
So I Married an Axe Murderer (1993),3.317073170731707,41
Soapdish (1991),2.8333333333333335,3
"Social Network, The (2010)",3.8859649122807016,57
Soft Fruit (1999),4.0,1
Solace (2015),2.0,1
Solaris (2002),3.075,20
Solaris (Solyaris) (1972),4.090909090909091,11
Solas (1999),4.0,1
Soldier (1998),3.0625,8
"Soldier's Story, A (1984)",4.0,1
Solo (1996),2.0,4
Solo: A Star Wars Story (2018),3.9,5
"Soloist, The (2009)",3.5,2
Solyaris (1968),4.0,1
Some Folks Call It a Sling Blade (1993),3.8333333333333335,9
Some Guy Who Kills People (2011),4.5,1
Some Kind of Wonderful (1987),3.35,10
Some Like It Hot (1959),4.01,50
Some Mother's Son (1996),3.5,1
Somebody to Love (1994),3.5,2
