title,imdbId,tmdbId
Walled In (2009),1104006,16335.0
Birdemic: Shock and Terror (2010),1316037,40016.0
"Inbetweeners Movie, The (2011)",1716772,69798.0
Red State (2011),873886,48572.0
Pearl Jam Twenty (2011),1417592,72744.0
I Don't Know How She Does It (2011),1742650,70868.0
Shark Night 3D (2011),1633356,65055.0
Contagion (2011),1598778,39538.0
Moneyball (2011),1210166,60308.0
Neds (2010),1560970,55785.0
Cold Fish (Tsumetai nettaigyo) (2010),1632547,68341.0
Phineas and Ferb the Movie: Across the 2nd Dimension (2011),1825918,71689.0
Northanger Abbey (2007),844794,18093.0
"Avengers, The (2012)",848228,24428.0
Tinker Tailor Soldier Spy (2011),1340800,49517.0
"Separation, A (Jodaeiye Nader az Simin) (2011)",1832382,60243.0
"Dangerous Method, A (2011)",1571222,48231.0
Warrior (2011),1291584,59440.0
"Ides of March, The (2011)",1124035,10316.0
Kill List (2011),1788391,74725.0
Killer Elite (2011),1448755,49021.0
Bellflower (2011),1242599,58699.0
50/50 (2011),1306980,40807.0
Generation P (2011),459748,63375.0
The Artist (2011),1655442,74643.0
Gigi (1949),41414,123723.0
BlinkyTM (2011),1520494,59852.0
Take Shelter (2011),1675192,64720.0
Three Outlaw Samurai (Sanbiki no samurai) (1964),58652,58878.0
Antonio Gaudí (1985),86907,37239.0
Real Steel (2011),433035,39254.0
Footloose (2011),1068242,68817.0
"Thing, The (2011)",905372,60935.0
Beautiful Boy (2010),1533013,59437.0
Tyrannosaur (2011),1204340,76543.0
Martha Marcy May Marlene (2011),1441326,50837.0
We Need to Talk About Kevin (2011),1242460,71859.0
Behind Enemy Lines II: Axis of Evil (2006),497329,10005.0
"Three Musketeers, The (2011)",1509767,52451.0
In Time (2011),1637688,49530.0
Margaret (2011),466893,44754.0
Carnage (2011),1692486,72113.0
Margin Call (2011),1615147,50839.0
Paranormal Activity 3 (2011),1778304,72571.0
Puncture (2011),1582248,72432.0
Johnny English Reborn (2011),1634122,58233.0
Abduction (2011),1600195,59965.0
This Must Be the Place (2011),1440345,53487.0
Shame (2011),1723811,76025.0
What's Your Number? (2011),770703,63492.0
Headhunters (Hodejegerne) (2011),1614989,70670.0
Batman: Year One (2011),1672723,69735.0
Miss Representation (2011),1784538,77801.0
Puss in Boots (2011),448694,58423.0
Tower Heist (2011),471042,59108.0
J. Edgar (2011),1616195,88794.0
"Double, The (2011)",1646980,73499.0
"Adventures of Tintin, The (2011)",983193,17578.0
Starsuckers (2009),1510934,40658.0
Tomboy (2011),1847731,65229.0
George Harrison: Living in the Material World (2011),1113829,75964.0
Hugo (2011),970179,44826.0
Immortals (2011),1253864,37958.0
Jack and Jill (2011),810913,71880.0
Into the Abyss (2011),1972663,77365.0
"Sign of Four, The (1987)",685628,94174.0
"Descendants, The (2011)",1033575,65057.0
Like Crazy (2011),1758692,60420.0
"Muppets, The (2011)",1204342,64328.0
"Twilight Saga: Breaking Dawn - Part 1, The (2011)",1324999,50619.0
War Horse (2011),1568911,57212.0
"Rum Diary, The (2011)",376136,23514.0
Lifted (2006),945571,13060.0
Hipsters (Stilyagi) (2008),1239426,38336.0
Another Cinderella Story (2008),1071358,15157.0
Bunraku (2010),1181795,30618.0
"Sitter, The (2011)",1366344,57431.0
Extremely Loud and Incredibly Close (2011),477302,64685.0
Play the Game (2009),1124388,45708.0
Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),109162,9369.0
Asterix and the Vikings (Astérix et les Vikings) (2006),371552,9642.0
Happy Feet Two (2011),1402488,65759.0
Arthur Christmas (2011),1430607,51052.0
Violet & Daisy (2011),1634136,91550.0
Bullet to the Head (2012),1308729,70074.0
"Expendables 2, The (2012)",1764651,76163.0
"Snowman, The (1982)",84701,13396.0
The Hunger Games (2012),1392170,70160.0
"Dark Knight Rises, The (2012)",1345836,49026.0
"Bourne Legacy, The (2012)",1194173,49040.0
Sherlock Holmes: A Game of Shadows (2011),1515091,58574.0
Coriolanus (2011),1372686,101173.0
Young Adult (2011),1625346,57157.0
New Year's Eve (2011),1598822,62838.0
Mission: Impossible - Ghost Protocol (2011),1229238,56292.0
We Bought a Zoo (2011),1389137,74465.0
"Girl with the Dragon Tattoo, The (2011)",1568346,65754.0
"Darkest Hour, The (2011)",1093357,71469.0
Last Holiday (1950),42665,16939.0
Alvin and the Chipmunks: Chipwrecked (2011),1615918,55301.0
Salvation Boulevard (2011),1251743,51995.0
Friends with Kids (2011),1720616,80038.0
Girl Walks Into a Bar (2011),1682246,59006.0
Contraband (2012),1524137,77866.0
"Way South, The (De weg naar het zuiden) (1981)",83318,269963.0
Being Elmo: A Puppeteer's Journey (2011),1787660,75301.0
Joyful Noise (2012),1710396,63574.0
"Iron Lady, The (2011)",1007029,71688.0
Albatross (2011),1541149,72842.0
"Revenant, The (2009)",1336006,79896.0
Underworld: Awakening (2012),1496025,52520.0
"Grey, The (2012)",1601913,75174.0
Man on a Ledge (2012),1568338,49527.0
Sacrifice (Zhao shi gu er) (2010),1726738,55741.0
Haywire (2011),1506999,70435.0
Contact High (2009),780002,31337.0
"Whistleblower, The (2010)",896872,65760.0
Einstein and Eddington (2008),995036,15044.0
Apollo 18 (2011),1772240,50357.0
Seeking Justice (2011),1214962,74998.0
Red Tails (2012),485985,72431.0
"Flowers of War, The (Jin líng shí san chai) (2011)",1410063,76758.0
Intouchables (2011),1675434,77338.0
One for the Money (2012),1598828,54054.0
"Innkeepers, The (2011)",1594562,58428.0
Puss in Boots (Nagagutsu o haita neko) (1969),64714,58704.0
Grave Encounters (2011),1703199,50698.0
Chronicle (2012),1706593,76726.0
"Woman in Black, The (2012)",1596365,65086.0
Woman in Love (Rubbeldiekatz) (2011),1802810,80125.0
"Art of Getting By, The (2011)",1645080,64678.0
All Watched Over by Machines of Loving Grace (2011),1955162,192695.0
Dylan Moran: Monster (2004),439553,13976.0
Safe House (2012),1599348,59961.0
"Vow, The (2012)",1606389,72570.0
Louis C.K.: Live at the Beacon Theater (2011),2112999,80379.0
Pitfall (Otoshiana) (1962),203612,54146.0
Monsieur Lazhar (2011),2011971,78480.0
"For a Good Time, Call... (2012)",1996264,84200.0
Janie Jones (2010),1509130,73700.0
Journey 2: The Mysterious Island (2012),1397514,72545.0
Perfect Sense (2011),1439572,51999.0
Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),249131,64029.0
"Atomic Brain, The (1963)",57859,37464.0
Ghost Rider: Spirit of Vengeance (2012),1071875,71676.0
Prayers for Bobby (2009),1073510,21634.0
"Very Potter Musical, A (2009)",2033193,54507.0
"Very Potter Sequel, A (2010)",2040264,59017.0
Miss Nobody (2010),1129427,51875.0
"Civil War, The (1990)",98769,26397.0
Ro.Go.Pa.G. (1963),56171,59045.0
"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",1805297,57243.0
Mega Shark vs. Crocosaurus (2010),1705773,52454.0
Red Hill (2010),1530983,45569.0
Mickey's The Prince and the Pauper (1990),100409,25831.0
Gone (2012),1838544,79548.0
Project X (2012),1636826,57214.0
Dr. Seuss' The Lorax (2012),1482459,73723.0
"Big Year, The (2011)",1053810,73937.0
Act of Valor (2012),1591479,75674.0
Trailer Park Boys (1999),383678,38674.0
This Means War (2012),1596350,59962.0
John Carter (2012),401729,49529.0
Goon (2011),1456635,74387.0
"Ledge, The (2011)",1535970,63493.0
21 Jump Street (2012),1232829,64688.0
"Jeff, Who Lives at Home (2012)",1588334,82532.0
Lockout (2012),1592525,81796.0
"Snowtown (Snowtown Murders, The) (2011)",1680114,67748.0
Space Battleship Yamato (2010),1477109,61984.0
Jiro Dreams of Sushi (2011),1772925,80767.0
Damsels in Distress (2011),1667307,82533.0
Salmon Fishing in the Yemen (2011),1441952,81025.0
Wrath of the Titans (2012),1646987,57165.0
Detachment (2011),1683526,74308.0
Iron Sky (2012),1034314,10679.0
Absentia (2011),1610996,74777.0
American Reunion (American Pie 4) (2012),1605630,71552.0
The Raid: Redemption (2011),1899353,94329.0
"Cabin in the Woods, The (2012)",1259521,22970.0
God Bless America (2011),1912398,74306.0
"Three Stooges, The (2012)",383010,76489.0
"Raven, The (2012)",1486192,70436.0
North & South (2004),417349,147269.0
"Big Bang, The (2011)",1307873,54271.0
Mirror Mirror (2012),1667353,62764.0
Battleship (2012),1440129,44833.0
"Best Exotic Marigold Hotel, The (2011)",1412386,74534.0
Comic-Con Episode IV: A Fan's Hope (2011),1605782,91356.0
Bully (2011),1682181,84404.0
Hysteria (2011),1435513,75802.0
Dante's Inferno: An Animated Epic (2010),1401113,31967.0
"Atomic Submarine, The (1959)",52587,37467.0
"Five-Year Engagement, The (2012)",1195478,72207.0
Think Like a Man (2012),1621045,67660.0
"Lucky One, The (2012)",1327194,77877.0
Safe (2012),1656190,72387.0
Dark Shadows (2012),1077368,62213.0
96 Minutes (2011) ,1641385,89326.0
"Decoy Bride, The (2011)",1657299,40161.0
Rocket Singh: Salesman of the Year (2009),1434447,26815.0
"Dictator, The (2012)",1645170,76493.0
Walking with Monsters (2005),490048,28500.0
Men in Black III (M.III.B.) (M.I.B.³) (2012),1409024,41154.0
Snow White and the Huntsman (2012),1735898,58595.0
Sound of My Voice (2011),1748207,86812.0
Eva (2011),1298554,77561.0
"Pirates! Band of Misfits, The (2012)",1430626,72197.0
Prometheus (2012),1446714,70981.0
"Pact, The (2012)",2040560,111440.0
Bernie (2011),1704573,92591.0
Inhale (2010),1196340,12645.0
Take This Waltz (2011),1592281,86555.0
Wanderlust (2012),1655460,50647.0
Moonrise Kingdom (2012),1748122,83666.0
Get the Gringo (2012),1567609,80389.0
Superman/Doomsday (2007) ,934706,13640.0
"Thousand Words, A (2012)",763831,72358.0
Safety Not Guaranteed (2012),1862079,84332.0
Madagascar 3: Europe's Most Wanted (2012),1277953,80321.0
Your Sister's Sister (2011),1742336,84355.0
Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),142251,39144.0
Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),142249,39145.0
Superman/Batman: Public Enemies (2009),1398941,22855.0
Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),142248,116776.0
Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),142240,39100.0
Brave (2012),1217209,62177.0
Beauty and the Beast: The Enchanted Christmas (1997),118692,13313.0
Front of the Class (2008),1292594,63193.0
Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),142233,39101.0
Pocahontas II: Journey to a New World (1998) ,143808,13761.0
What to Expect When You're Expecting (2012),1586265,76494.0
To Rome with Love (2012),1859650,81836.0
Abraham Lincoln: Vampire Hunter (2012),1611224,72331.0
First Position (2011),2008513,89874.0
Rock of Ages (2012),1336608,80585.0
Seeking a Friend for the End of the World (2012),1307068,88005.0
Presto (2008),1245104,13042.0
Jack-Jack Attack (2005),455565,13932.0
One Man Band (2005),479113,13933.0
Ted (2012),1637725,72105.0
Magic Mike (2012),1915581,77930.0
Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),142237,39103.0
Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),1125254,24752.0
Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),142241,39104.0
Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),142242,34433.0
Cleanskin (2012),1598873,95516.0
"Amazing Spider-Man, The (2012)",948470,1930.0
Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),142238,39105.0
Ice Age 4: Continental Drift (2012),1667889,57800.0
Beasts of the Southern Wild (2012),2125435,84175.0
Savages (2012),1615065,82525.0
"Firm, The (2009)",1313113,31218.0
Spirit Camp (2009),1078933,40770.0
Geri's Game (1997),131409,13929.0
Some Guy Who Kills People (2011),1568341,80468.0
Treasure Island (2012),1820723,83191.0
"Watch, The (2012)",1298649,80035.0
"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",283851,193976.0
2 Days in New York (2012),1602472,84165.0
Killer Joe (2011),1726669,73567.0
Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),285036,44251.0
Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),142234,39106.0
Anaconda: The Offspring (2008),1137996,14863.0
"Christmas Carol, A (1999)",216621,16716.0
Goodbye Charlie (1964),58154,52906.0
For the Birds (2000),248808,13930.0
Ruby Sparks (2012),1839492,103332.0
Total Recall (2012),1386703,64635.0
"Angels' Share, The (2012)",1924394,103747.0
"Immature, The (Immaturi) (2011)",1630637,56909.0
Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),142245,39323.0
Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),142247,39324.0
Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),142232,18095.0
Sidewalls (Medianeras) (2011),1235841,76696.0
Skyfall (2012),1074638,37724.0
Hands Over the City (Le mani sulla città) (1963),57286,58383.0
"Campaign, The (2012)",1790886,77953.0
Brake (2012),1990181,85414.0
Hope Springs (2012),1535438,82696.0
"Queen of Versailles, The (2012)",2125666,84327.0
ParaNorman (2012),1623288,77174.0
Diary of a Wimpy Kid: Dog Days (2012),2023453,82650.0
Broken (2012),1441940,109584.0
6 Days to Air: The Making of South Park (2011),2076781,76360.0
Premium Rush (2012),1547234,49526.0
"Odd Life of Timothy Green, The (2012)",1462769,71864.0
Lawless (2012),1212450,82633.0
Piranha 3DD (a.k.a. Piranha DD) (2012),1714203,71668.0
Prime Suspect 3 (1993),106104,202043.0
Searching for Sugar Man (2012),2125608,84334.0
Prime Suspect 6: The Last Witness (2003),365651,263947.0
Prime Suspect: The Lost Child (1995),114182,215999.0
Conception (2011),1619277,83403.0
Paradise Lost 3: Purgatory (2011),2028530,83660.0
"Words, The (2012)",1840417,83686.0
Pitch Perfect (2012),1981677,114150.0
Samsara (2011),770802,89708.0
Runaway Brain (1995) ,114308,67166.0
Looper (2012),1276104,59967.0
That's My Boy (2012),1232200,87428.0
Robot & Frank (2012),1990314,84329.0
Resident Evil: Retribution (2012),1855325,71679.0
Lola Versus (2012),1710417,100529.0
"Master, The (2012)",1560747,68722.0
Dredd (2012),1343727,49049.0
End of Watch (2012),1855199,77016.0
V/H/S (2012),2105044,84348.0
"Perks of Being a Wallflower, The (2012)",1659337,84892.0
"Hunt, The (Jagten) (2012)",2106476,103663.0
Holy Motors (2012),2076220,103328.0
Taken 2 (2012),1397280,82675.0
House at the End of the Street (2012),1582507,82505.0
My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),319901,45397.0
Love Lasts Three Years (L'amour dure trois ans) (2011),1638328,85735.0
"Tall Man, The (2012)",1658837,86597.0
LOL (2012),1592873,80271.0
Rust and Bone (De rouille et d'os) (2012),2053425,97365.0
Marley (2012),1183919,90125.0
Frankenweenie (2012),1142977,62214.0
Sinister (2012),1922777,82507.0
"Thing: Terror Takes Shape, The (1998)",376921,92171.0
Hotel Transylvania (2012),837562,76492.0
Side by Side (2012),2014338,110354.0
Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),54325,71723.0
Argo (2012),1024648,68734.0
Seven Psychopaths (2012),1931533,86838.0
Liberal Arts (2012),1872818,84306.0
Catch .44 (2011),1886493,75736.0
[REC]³ 3 Génesis (2012),1649444,80280.0
Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),1597522,99770.0
Paranormal Activity 4 (2012),2109184,82990.0
Alex Cross (2012),1712170,94348.0
Cloud Atlas (2012),1371111,83542.0
'Hellboy': The Seeds of Creation (2004),424755,72867.0
Silent Hill: Revelation 3D (2012),938330,61012.0
Here Comes the Boom (2012),1648179,87826.0
Mental (2012),1655416,126797.0
Killing Them Softly (2012),1764234,64689.0
"Imposter, The (2012)",1966604,84287.0
"Sessions, The (Surrogate, The) (2012)",1866249,113947.0
Smashed (2012),2063781,84341.0
Wreck-It Ralph (2012),1772341,82690.0
Silver Linings Playbook (2012),1045658,82693.0
Flight (2012),1907668,87502.0
Anna Karenina (2012),1781769,96724.0
Life of Pi (2012),454876,87827.0
"Man with the Iron Fists, The (2012)",1258972,97430.0
"Bay, The (2012)",1713476,123105.0
Himizu (2011),1900893,98631.0
Jackass 3.5 (2011),1753968,65851.0
Indie Game: The Movie (2012),1942884,80215.0
"Batman: The Dark Knight Returns, Part 1 (2012)",2313197,123025.0
Lincoln (2012),443272,72976.0
Nature Calls (2012),1493157,135708.0
Vamps (2012),1545106,73935.0
"Twilight Saga: Breaking Dawn - Part 2, The (2012)",1673434,50620.0
10 Years (2011),1715873,58547.0
Red Dawn (2012),1234719,60747.0
Rise of the Guardians (2012),1446192,81188.0
"Fantastic Fear of Everything, A (2012)",2006040,101519.0
Deadfall (2012),1667310,97614.0
Byzantium (2012),1531901,102780.0
Paperman (2012),2388725,140420.0
"Fearless Hyena, The (Xiao quan guai zhao) (1979)",79315,19274.0
Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),80623,18867.0
Hitchcock (2012),975645,112336.0
From Up on Poppy Hill (Kokuriko-zaka kara) (2011),1798188,83389.0
Redline (2009),1483797,71883.0
Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),86605,25539.0
My Lucky Stars (Fuk sing go jiu) (1985),89177,10044.0
"Money Money Money (L'aventure, c'est l'aventure) (1972)",66798,34280.0
"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",1979172,110392.0
"Hobbit: An Unexpected Journey, The (2012)",903624,49051.0
Hyde Park on Hudson (2012),1477855,87504.0
How to Make Love to a Woman (2010),1241017,40722.0
Zero Dark Thirty (2012),1790885,97630.0
Fire with Fire (2012),1925431,139567.0
Warm Bodies (2013),1588173,82654.0
Wrong (2012),1901040,83186.0
Playing for Keeps (2012),1540128,77875.0
"Guilt Trip, The (2012)",1694020,82687.0
Jack Reacher (2012),790724,75780.0
Django Unchained (2012),1853728,68718.0
This Is 40 (2012),1758830,89492.0
I Bought a Vampire Motorcycle (1990),97550,41153.0
Ice Cream Man (1995),113376,44470.0
"Impossible, The (Imposible, Lo) (2012)",1649419,80278.0
"Misérables, Les (2012)",1707386,82695.0
Campfire Tales (1997),115813,16315.0
Parental Guidance (2012),1047540,88042.0
John Dies at the End (2012),1783732,75761.0
"Misérables, Les (2000)",230534,193380.0
Promised Land (2012),2091473,133694.0
English Vinglish (2012),2181931,118628.0
Fish Story (Fisshu sutôrî) (2009),1244666,38010.0
Texas Chainsaw 3D (2013),1572315,76617.0
Gangster Squad (2013),1321870,82682.0
"Iceman, The (2012)",1491044,68812.0
It's Such a Beautiful Day (2012),2396224,147538.0
"Batman: The Dark Knight Returns, Part 2 (2013)",2166834,142061.0
Everything or Nothing: The Untold Story of 007 (2012),2366308,135921.0
Codependent Lesbian Space Alien Seeks Same (2011),1762248,105538.0
"Last Stand, The (2013)",1549920,76640.0
Upstream Color (2013),2084989,145197.0
Shadow Dancer (2012),1770734,84336.0
Human Planet (2011),1806234,69372.0
Comme un chef (2012),1911553,85872.0
Movie 43 (2013),1333125,87818.0
"Pervert's Guide to Ideology, The (2012)",2152198,128190.0
Sightseers (2012),2023690,117974.0
Hansel & Gretel: Witch Hunters (2013),1428538,60304.0
Jim Jefferies: Fully Functional (EPIX) (2012),2274356,146837.0
Why Stop Now (2012),1853643,118677.0
Tabu (2012),2153963,93858.0
Upside Down (2012),1374992,58244.0
"Liability, The (2012)",2081437,162145.0
Angst  (1983),165623,18912.0
Stand Up Guys (2012),1389096,121824.0
Side Effects (2013),2053463,109421.0
Identity Thief (2013),2024432,109431.0
"ABCs of Death, The (2012)",1935896,87436.0
Beautiful Creatures (2013),1559547,109491.0
"Good Day to Die Hard, A (2013)",1606378,47964.0
21 and Over (2013),1711425,107811.0
Safe Haven (2013),1702439,112949.0
Frozen Planet (2011),2092588,134481.0
"Act of Killing, The (2012)",2375605,123678.0
Universal Soldier: Day of Reckoning (2012),1659343,122857.0
Escape from Planet Earth (2013),765446,68179.0
Before Midnight (2013),2209418,132344.0
Snitch (2013),882977,134411.0
Dark Skies (2013),2387433,145135.0
Oh Boy (A Coffee in Berlin) (2012),1954701,130739.0
Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),2017561,170657.0
Maniac Cop 2 (1990),100107,28090.0
Jack the Giant Slayer (2013),1351685,81005.0
Wadjda (2012),2258858,129112.0
"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",1663636,59255.0
"Legend of Sleepy Hollow, The (1949)",51850,43650.0
G.I. Joe: Retaliation (2013),1583421,72559.0
Stoker (2013),1682180,86825.0
Oz the Great and Powerful (2013),1623205,68728.0
"Croods, The (2013)",481499,49519.0
"Incredible Burt Wonderstone, The (2013)",790628,124459.0
"Call, The (2013)",1911644,158011.0
Olympus Has Fallen (2013),2302755,117263.0
"First Time, The (2012)",1763303,84199.0
Mezzo Forte (1998),427531,55892.0
"Place Beyond the Pines, The (2012)",1817273,97367.0
"Brass Teapot, The (2012)",1935902,127867.0
Phil Spector (2013),1745862,173153.0
"Host, The (2013)",1517260,72710.0
Admission (2013),1814621,144340.0
Evil Dead (2013),1288558,109428.0
Trance (2013),1924429,68727.0
"Perfect Plan, A (Plan parfait, Un) (2012)",1986843,133698.0
Oblivion (2013),1483013,75612.0
Dark Tide (2012),1507563,59963.0
42 (2013),453562,109410.0
Wolf Children (Okami kodomo no ame to yuki) (2012),2140203,110420.0
Disconnect (2012),1433811,127517.0
"Invincible Iron Man, The (2007)",903135,13647.0
Yongary: Monster from the Deep (1967),61549,42699.0
Pain & Gain (2013),1980209,134374.0
Hulk Vs. (2009),1325753,15257.0
Resolution (2012),1977895,121606.0
Grabbers (2012),1525366,84204.0
Justice League: Doom (2012) ,2027128,76589.0
"Grandmaster, The (Yi dai zong shi) (2013)",1462900,44865.0
This Is the End (2013),1245492,109414.0
Iron Man 3 (2013),1300854,68721.0
"English Teacher, The (2013)",2055765,174321.0
Mud (2012),1935179,103731.0
Bill Hicks: Revelations (1993),152183,25117.0
Pawn (2013),1551630,165739.0
Shaolin Temple (Shao Lin si) (1976),75202,45736.0
Syrup (2013),762138,72525.0
"Great Gatsby, The (2013)",1343092,64682.0
Star Trek Into Darkness (2013),1408101,54138.0
"Internship, The (2013)",2234155,116741.0
Darkon (2006),462246,16150.0
Mimino (1977),76391,27861.0
Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),70233,20803.0
Only God Forgives (2013),1602613,77987.0
"Hangover Part III, The (2013)",1951261,109439.0
"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",1905041,82992.0
Epic (2013),848537,116711.0
Captain America (1979),78937,197467.0
Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),389448,86282.0
"Rink, The (1916)",7264,2077.0
Captain America II: Death Too Soon (1979),78938,197481.0
Down Terrace (2009),1489167,42151.0
Frances Ha (2012),2347569,121986.0
"Lords of Salem, The (2012)",1731697,104755.0
Behind the Candelabra (2013),1291580,119675.0
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),262240,130824.0
With Great Power: The Stan Lee Story (2012),1091863,86843.0
After Earth (2013),1815862,82700.0
Now You See Me (2013),1670345,75656.0
Inhuman Resources (Redd Inc.) (2012),1857842,133463.0
"Way, Way Back, The (2013)",1727388,147773.0
Much Ado About Nothing (2012),2094064,91739.0
Man of Steel (2013),770828,49521.0
"Kings of Summer, The (2013)",2179116,156700.0
"Purge, The (2013)",2184339,158015.0
Rapture-Palooza (2013),1879032,174188.0
20 Feet from Stardom (Twenty Feet from Stardom) (2013),2396566,159014.0
"Bling Ring, The (2013)",2132285,96936.0
Monsters University (2013),1453405,62211.0
Schlussmacher (2013),1978524,160085.0
Fullmetal Alchemist: The Sacred Star of Milos (2011),1776196,80518.0
Maniac (2012),2103217,103620.0
Not Suitable for Children (2012),1935065,120292.0
Pacific Rim (2013),1663662,68726.0
LEGO Batman: The Movie - DC Heroes Unite (2013),2465238,177271.0
"Best Offer, The (Migliore offerta, La) (2013)",1924396,152742.0
Adam and Eve (National Lampoon's Adam & Eve) (2005),391728,53928.0
World War Z (2013),816711,72190.0
Elysium (2013),1535108,68724.0
Despicable Me 2 (2013),1690953,93456.0
White House Down (2013),2334879,117251.0
"World's End, The (2013)",1213663,107985.0
Redemption (Hummingbird) (2013),1893256,136418.0
"Heat, The (2013)",2404463,136795.0
"Lone Ranger, The (2013)",1210819,57201.0
Passion (2012),1829012,109099.0
V/H/S/2 (2013),2450186,159117.0
"Knot, The (2012)",1877797,136386.0
The Spectacular Now (2013),1714206,157386.0
"Lifeguard, The (2013)",2265534,157375.0
Sharknado (2013),2724064,205321.0
Craig Ferguson: I'm Here To Help (2013),2523852,178946.0
Stuck in Love (2012),2205697,111969.0
Class Act (1992),103978,30963.0
Fruitvale Station (2013),2334649,157354.0
R.I.P.D. (2013),790736,49524.0
"Field in England, A (2013)",2375574,179111.0
"Conjuring, The (2013)",1457767,138843.0
Turbo (2013),1860353,77950.0
"Wolverine, The (2013)",1430132,76170.0
Drinking Buddies (2013),2265398,172533.0
Red 2 (2013),1821694,146216.0
Coffee Town (2013),2234025,198062.0
Revenge for Jolly! (2012),2053423,192126.0
2 Guns (2013),1272878,136400.0
Blue Jasmine (2013),2334873,160588.0
"Great Beauty, The (Grande Bellezza, La) (2013)",2358891,179144.0
3 dev adam (Three Giant Men) (1973) ,181947,58447.0
Louis C.K.: Oh My God (2013),2510998,185574.0
Percy Jackson: Sea of Monsters (2013),1854564,76285.0
"Smurfs 2, The (2013)",2017020,77931.0
Alan Partridge: Alpha Papa (2013),469021,177699.0
Man of Tai Chi (2013),2016940,76544.0
Batman: Mystery of the Batwoman (2003),346578,21683.0
We're the Millers (2013),1723121,138832.0
Grown Ups 2 (2013),2191701,109418.0
Kick-Ass 2 (2013),1650554,59859.0
Riddick (2013),1411250,87421.0
Planes (2013),1691917,151960.0
Blackfish (2013),2545118,158999.0
"Wind Rises, The (Kaze tachinu) (2013)",2013293,149870.0
Jobs (2013),2357129,115782.0
Lee Daniels' The Butler (2013),1327773,132363.0
In a World... (2013),2294677,157360.0
About Time (2013),2194499,122906.0
Justice League: Crisis on Two Earths (2010),1494772,30061.0
You're Next (2011),1853739,83899.0
Maria Bamford: The Special Special Special! (2012),2546038,147129.0
Getaway (2013),2167202,146227.0
"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",211653,49802.0
Rage of Honor (1987),93820,17282.0
Gravity (2013),1454468,49047.0
What If (2013),1486834,212716.0
"History of Future Folk, The (2012)",2245195,115199.0
Prisoners (2013),1392214,146233.0
Austenland (2013),1985019,156711.0
Insidious: Chapter 2 (2013),2226417,91586.0
Rush (2013),1979320,96721.0
"Family, The (2013)",2404311,112205.0
Short Term 12 (2013),2370248,169813.0
Collision Course (1989),97081,102059.0
"To Do List, The (2013)",1758795,129139.0
Inescapable (2012),1844203,121676.0
